"","nwsID","wrccID","nessID","siteName","longitude","latitude","timezone","elevation","countryCode","stateCode","agency"
"746","495005",NA,NA,"MAKAHA RIDGE",-159.7222222,22.12972222,"Pacific/Honolulu",1800,"US","HI",NA
"747","495010",NA,NA,"MANA",-159.7622222,22.02916667,"Pacific/Honolulu",86,"US","HI",NA
"748","490303",NA,NA,"MAKUA PORTABLE",-158.2041667,21.52861111,"Pacific/Honolulu",520,"US","HI",NA
"749","490301",NA,NA,"MAKUA RANGE",-158.2286111,21.52861111,"Pacific/Honolulu",20,"US","HI",NA
"750","150905",NA,NA,"MOLOKAI1",-156.9475,21.115,"Pacific/Honolulu",2733,"US","HI",NA
"751","498011",NA,NA,"MOLOKAI 1",-156.9477778,21.11472222,"Pacific/Honolulu",2793,"US","HI",NA
"752","495006",NA,NA,"MOLOAA DAIRY",-159.3361111,22.18055556,"Pacific/Honolulu",284,"US","HI",NA
"753","490302",NA,NA,"MAKUA RIDGE",-158.1988889,21.54277778,"Pacific/Honolulu",1750,"US","HI",NA
"754","499911",NA,NA,"OAHU FOREST",-157.9158333,21.49916667,"Pacific/Honolulu",2293,"US","HI",NA
"755","421305",NA,NA,"HORSE_RIDGE",-110.8613889,39.93388889,"America/Denver",8480,"US","UT",NA
"756","421807",NA,NA,"HORSE HOLLOW",-112.6833333,38.66388889,"America/Denver",6010,"US","UT",NA
"757","496009",NA,NA,"HILINA PALI #2",-155.2922222,19.3175,"Pacific/Honolulu",2780,"US","HI",NA
"758","499905",NA,NA,"PTA EAST",-155.545,19.6825,"Pacific/Honolulu",6430,"US","HI",NA
"759","499906",NA,NA,"PTA KIPUKA ALALA",-155.7077778,19.66694444,"Pacific/Honolulu",5385,"US","HI",NA
"760","499907",NA,NA,"PTA WEST",-155.7019444,19.77138889,"Pacific/Honolulu",4290,"US","HI",NA
"761","495007",NA,NA,"PUU LUA",-159.6788889,27.08916667,NA,3274,"US",NA,NA
"762","496027",NA,NA,"PUU ANAHULU",-155.7697222,19.8325,"Pacific/Honolulu",2725,"US","HI",NA
"763","495009",NA,NA,"PUU OPAE",-159.6955556,22.04083333,"Pacific/Honolulu",2068,"US","HI",NA
"764","496026",NA,NA,"PUU WAAWAA",-155.8452778,19.795,"Pacific/Honolulu",2222,"US","HI",NA
"765","499908",NA,NA,"SCHOFIELD EAST",-157.9930556,21.49916667,"Pacific/Honolulu",1250,"US","HI",NA
"766","499902",NA,NA,"SCHOFIELD BARRACKS",-158.0819444,21.495,"Pacific/Honolulu",980,"US","HI",NA
"767","496029",NA,NA,"PUU MALI",-155.4208333,19.91638889,"Pacific/Honolulu",6658,"US","HI",NA
"768","495008",NA,NA,"WAIMEA HTS",-159.6636111,21.96638889,"Pacific/Honolulu",524,"US","HI",NA
"769","496032",NA,NA,"WAIKOLOA",-155.7936111,19.92388889,"Pacific/Honolulu",977,"US","HI",NA
"770","487005",NA,NA,"WAIANAE VALLEY",-158.1552778,21.48027778,"Pacific/Honolulu",957,"US","HI",NA
"771","492012",NA,NA,"WAIANAE VALLEY",-158.1547222,21.48055556,"Pacific/Honolulu",866,"US","HI",NA
"772","102004",NA,NA,"3 MILE",-112.1080556,44.39583333,"America/Boise",6625,"US","ID",NA
"773","101905",NA,NA,"ARCO",-113.3872222,43.62305556,"America/Boise",5380,"US","ID",NA
"774","120201",NA,NA,"BAILLY",-87.08777778,41.63166667,"America/Chicago",647,"US","IN",NA
"775","101221",NA,NA,"BEARSKIN",-115.5,44.38333333,"America/Boise",6700,"US","ID",NA
"776","127301",NA,NA,"BIG OAKS NWR",-85.36444444,38.92527778,"America/Indiana/Indianapolis",900,"US","IN",NA
"777","119701",NA,NA,"BEAN RIDGE",-89.37861111,37.24861111,"America/Chicago",700,"US","IL",NA
"778","100101",NA,NA,"BONNERS",-116.2919444,48.72611111,"America/Los_Angeles",2320,"US","ID",NA
"779","103207",NA,NA,"BRACE FLAT",-116.6855556,42.35027778,"America/Boise",4900,"US","ID",NA
"780","104006",NA,NA,"BULL SPRINGS",-114.4833333,42.08333333,"America/Boise",5700,"US","ID",NA
"781","119001",NA,NA,"CRAB ORCHARD NWR",-89.00166667,37.67972222,"America/Chicago",450,"US","IL",NA
"782","104403",NA,NA,"CHAUSSEE",-111.1166667,42.16666667,"America/Boise",6480,"US","ID",NA
"783","101817",NA,NA,"CHALLIS",-114.2225,44.50416667,"America/Boise",5226,"US","ID",NA
"784","104106",NA,NA,"CITY OF ROCKS",-113.6308333,42.09055556,"America/Boise",5325,"US","ID",NA
"785","101804",NA,NA,"COPPER BASIN",-113.8455556,43.80972222,"America/Boise",7853,"US","ID",NA
"786","101099",NA,NA,"CORRAL",-116.0805556,45.32944444,"America/Boise",6450,"US","ID",NA
"787","103703",NA,NA,"CRYSTAL",-113.1666667,42.98333333,"America/Boise",5064,"US","ID",NA
"788","101402",NA,NA,"DEAD INDIAN RIDGE",-117.1683333,44.31916667,"America/Boise",3570,"US","ID",NA
"789","100714",NA,NA,"DENT",-116.2183333,46.62166667,"America/Los_Angeles",1652,"US","ID",NA
"790","103704",NA,NA,"BULL CANYON",-112.7055556,42.36527778,"America/Boise",6400,"US","ID",NA
"791","102711",NA,NA,"DEERHV",-115.1516667,43.17416667,"America/Boise",5550,"US","ID",NA
"792","135501",NA,NA,"DESOTO",-96.08333333,41.53333333,"America/Chicago",732,"US","NE",NA
"793","103904",NA,NA,"DIAMOND FLAT",-111.2166667,42.86666667,"America/Boise",7500,"US","ID",NA
"794","119501",NA,NA,"DIXON SPRINGS",-88.66722222,37.43666667,"America/Chicago",540,"US","IL",NA
"795","100717",NA,NA,"EAGLE",-115.5363889,46.80083333,"America/Los_Angeles",5700,"US","ID",NA
"796","101314",NA,NA,"EZRA CREEK",-114.0263889,44.84861111,"America/Boise",6405,"US","ID",NA
"797","101013",NA,NA,"FENN",-115.5469444,46.10166667,"America/Los_Angeles",1638,"US","ID",NA
"798","100421",NA,NA,"FISHHOOK",-115.875,47.135,"America/Los_Angeles",4270,"US","ID",NA
"799","102802",NA,NA,"FLECK SUMMIT",-114.8988889,43.61972222,"America/Boise",7100,"US","ID",NA
"800","102106",NA,NA,"GASCV",-111.7791667,44.16777778,"America/Boise",5740,"US","ID",NA
"801","104402",NA,NA,"GETCH HOLLOW",-111.2377778,42.3,"America/Boise",6410,"US","ID",NA
"802","104105",NA,NA,"GOOSE CREEK",-113.8958333,42.095,"America/Boise",5660,"US","ID",NA
"803","103902",NA,NA,"GRACE",-111.8547222,42.53722222,"America/Boise",6210,"US","ID",NA
"804","103102",NA,NA,"DALE BITNER",-111.4083333,43.05833333,"America/Boise",6391,"US","ID",NA
"805","125701",NA,NA,"HARDIN RIDGE",-86.42277778,39,"America/Indiana/Indianapolis",750,"US","IN",NA
"806","100208",NA,NA,"HOODOO",-116.7930556,48.05333333,"America/Los_Angeles",2270,"US","ID",NA
"807","101812",NA,NA,"HORTON PEAK",-114.7561111,43.94805556,"America/Boise",8700,"US","ID",NA
"808","103205",NA,NA,"HORSE BUTTE",-115.2016667,42.41833333,"America/Boise",5000,"US","ID",NA
"809","102105",NA,NA,"ISLAND PARK",-111.3838889,44.42027778,"America/Boise",6284,"US","ID",NA
"810","100708",NA,NA,"KELLY",-115.1666667,46.66666667,"America/Los_Angeles",2737,"US","ID",NA
"811","101315",NA,NA,"KRILEY CREEK",-113.895,45.35583333,"America/Boise",5200,"US","ID",NA
"812","132207",NA,NA,"LOESS HILLS TNC BROK",-96.58194444,42.69805556,"America/Chicago",1196,"US","IA",NA
"813","101805",NA,NA,"LITTLE CREEK",-114.9961111,44.72277778,"America/Boise",4575,"US","ID",NA
"814","101312",NA,NA,"LEADORE",-113.35,44.70166667,"America/Boise",6000,"US","ID",NA
"815","100424",NA,NA,"LINES CREEK",-116.225,47.11083333,"America/Los_Angeles",5140,"US","ID",NA
"816","101710",NA,NA,"LITTLE ANDERSON",-115.8805556,44.09111111,"America/Boise",4560,"US","ID",NA
"817","101044",NA,NA,"LODGPL",-115.1880556,45.37833333,"America/Boise",5814,"US","ID",NA
"818","135502",NA,NA,"LOESS HILLS STATE FO",-95.85,41.91638889,"America/Chicago",1070,"US","IA",NA
"819","100799",NA,NA,"MARIAH",-115.3105556,45.53666667,"America/Los_Angeles",3405,"US","ID",NA
"820","100425",NA,NA,"MAGEE PEAK",-116.3016667,47.88361111,"America/Los_Angeles",4720,"US","ID",NA
"821","102709",NA,NA,"MOUNTAIN HOME",-115.87,43.02833333,"America/Boise",3350,"US","ID",NA
"822","112001",NA,NA,"MIDEWIN TALL GRASS",-88.13083333,41.34166667,"America/Chicago",489,"US","IL",NA
"823","100901",NA,NA,"MISSION CREEK",-116.6877778,46.28805556,"America/Los_Angeles",3400,"US","ID",NA
"824","102301",NA,NA,"MOODY",-111.5763889,43.65,"America/Boise",7040,"US","ID",NA
"825","104103",NA,NA,"MOBERG CANYON",-113.0902778,42.02027778,"America/Boise",6400,"US","ID",NA
"826","101028",NA,NA,"MOOSE CREEK",-114.9166667,46.12805556,"America/Los_Angeles",2460,"US","ID",NA
"827","101906",NA,NA,"MULKEY BAR",-113.3944444,44.1625,"America/Boise",6320,"US","ID",NA
"828","136101",NA,NA,"NEAL SMITH",-93.25833333,41.56638889,"America/Chicago",898,"US","IA",NA
"829","100803",NA,NA,"NEZPERCE TR: SPALDNG",-116.8253,46.447778,"America/Los_Angeles",747,"US","ID",NA
"830","102903",NA,NA,"NORTH FORK RS",-114.4208333,43.78972222,"America/Boise",6290,"US","ID",NA
"831","100423",NA,NA,"NUCKOLS",-115.9366667,47.50388889,"America/Los_Angeles",4000,"US","ID",NA
"832","102906",NA,NA,"OHIO GULCH",-114.3158333,43.60083333,"America/Boise",6220,"US","ID",NA
"833","103210",NA,NA,"POLE CREEK",-115.7683333,42.0525,"America/Boise",5660,"US","ID",NA
"834","102401",NA,NA,"PINE CREEK PASS",-111.2008333,43.54,"America/Boise",7240,"US","ID",NA
"835","103101",NA,NA,"SWAN VALLEY",-111.33,43.45,"America/Boise",5260,"US","ID",NA
"836","101222",NA,NA,"PINE CREEK",-116.1833333,44.25,"America/Boise",5600,"US","ID",NA
"837","101100",NA,NA,"PITTSBURG LANDING",-116.4697222,45.63805556,"America/Boise",1150,"US","OR",NA
"838","102907",NA,NA,"POTTER",-113.5744444,43.22611111,"America/Boise",4940,"US","ID",NA
"839","100603",NA,NA,"POTLATCH",-116.9088889,46.92972222,"America/Los_Angeles",2527,"US","ID",NA
"840","101031",NA,NA,"POWELL",-114.6666667,46.5,"America/Los_Angeles",3409,"US","ID",NA
"841","100204",NA,NA,"PRIEST LAKE",-116.9577778,48.57416667,"America/Los_Angeles",2600,"US","ID",NA
"842","104104",NA,NA,"RAFT RIVER",-113.2594444,42.54777778,"America/Boise",4400,"US","ID",NA
"843","101045",NA,NA,"RED RIVER",-115.3341667,45.70194444,"America/Los_Angeles",4600,"US","ID",NA
"844","101816",NA,NA,"ROAD CR",-114.7288889,44.37194444,"America/Boise",8200,"US","ID",NA
"845","103403",NA,NA,"ROCK LAKE",-114.0638889,42.97333333,"America/Boise",4250,"US","ID",NA
"846","101049",NA,NA,"ROUNDTOP",-114.5875,46.53611111,"America/Los_Angeles",6560,"US","ID",NA
"847","101310",NA,NA,"SALMON",-113.9452778,45.14972222,"America/Boise",4960,"US","ID",NA
"848","101050",NA,NA,"SOUTHFORK",-115.9897222,45.89027778,"America/Los_Angeles",4600,"US","ID",NA
"849","103103",NA,NA,"SCOUT MOUNTAIN",-112.3563889,42.69833333,"America/Boise",6515,"US","ID",NA
"850","100606",NA,NA,"SHOCK",-116.6183333,46.98194444,"America/Los_Angeles",3360,"US","ID",NA
"851","101223",NA,NA,"SKIHIL",-116.1880556,44.94277778,"America/Boise",5297,"US","ID",NA
"852","101311",NA,NA,"SKULL GULCH",-114.5022222,45.33638889,"America/Boise",5878,"US","ID",NA
"853","101037",NA,NA,"SLATE CREEK",-116.2833333,45.63527778,"America/Los_Angeles",1568,"US","ID",NA
"854","103211",NA,NA,"SHO-PAI",-116.2105556,42.02,"America/Boise",5375,"US","ID",NA
"855","103705",NA,NA,"STARLT",-112.688,42.693,"America/Boise",5200,"US","ID",NA
"856","101809",NA,NA,"STANLEY RS",-114.9258333,44.16916667,"America/Boise",6286,"US","ID",NA
"857","101224",NA,NA,"TAYLOR RANCH",-114.8516667,45.10166667,"America/Boise",3949,"US","ID",NA
"858","101220",NA,NA,"TEAPOT",-115.7383333,44.90416667,"America/Boise",5120,"US","ID",NA
"859","101708",NA,NA,"TOWN CREEK",-115.9166667,43.94361111,"America/Boise",4500,"US","ID",NA
"860","128905",NA,NA,"TIPSAW LAKE",-86.625,38.125,"America/Indiana/Tell_City",718,"US","IN",NA
"861","104004",NA,NA,"TRAIL GULCH",-114.3166667,42.3,"America/Boise",5600,"US","ID",NA
"862","103208",NA,NA,"TRIANGLE",-116.5858333,42.81888889,"America/Boise",5330,"US","ID",NA
"863","103209",NA,NA,"TWIN BUTTE",-115.1952778,42.69055556,"America/Boise",3330,"US","ID",NA
"864","102712",NA,NA,"WAGONTOWN",-115.3266667,43.5725,"America/Boise",6200,"US","ID",NA
"865","280071",NA,NA,"ANCORA HOSPITAL",-74.86472222,39.68472222,"America/New_York",91,"US","NJ",NA
"866","280101",NA,NA,"BLUE MOUNTAIN LAKES",-74.91277778,41.08888889,"America/New_York",1375,"US","NJ",NA
"867","280051",NA,NA,"COYLE FIELD",-74.42527778,39.81638889,"America/New_York",233,"US","NJ",NA
"868","281501",NA,NA,"E.B. FORSYTHE NWR",-74.44916667,39.465,"America/New_York",15,"US","NJ",NA
"869","422502",NA,NA,"JENSEN SPRING",-113.5166667,38.03333333,"America/Denver",5740,"US","UT",NA
"870","280291",NA,NA,"JACKSON",-74.31611111,40.09861111,"America/New_York",180,"US","NJ",NA
"871","280231",NA,NA,"MIDDLESEX",-74.49416667,40.40722222,"America/New_York",116,"US","NJ",NA
"872","421602",NA,NA,"JOES VALLEY",-111.3227778,39.30944444,"America/Denver",8700,"US","UT",NA
"873","280311",NA,NA,"RINGWOOD",-74.23888889,41.1225,"America/New_York",614,"US","NJ",NA
"874","280191",NA,NA,"TEETERTOWN",-74.85833333,40.74916667,"America/New_York",998,"US","NJ",NA
"875","280091",NA,NA,"WOODBINE",-74.80388889,39.23083333,"America/New_York",87,"US","NJ",NA
"876","159501",NA,NA,"ALPINE",-85.38027778,36.79555556,"America/Chicago",853,"US","KY",NA
"877","422712",NA,NA,"KANE GULCH",-109.8916667,37.525,"America/Denver",6500,"US","UT",NA
"878","154801",NA,NA,"BIG SANDY",-82.63333333,37.75,"America/New_York",1180,"US","KY",NA
"879","148601",NA,NA,"CIMARRON",-101.9011111,37.14055556,"America/Chicago",3538,"US","KS",NA
"880","150703",NA,NA,"CRITTENDEN",-84.60194444,38.76916667,"America/New_York",935,"US","KY",NA
"881","145801",NA,NA,"STATELINE",-94.66777778,38.24055556,"America/Chicago",800,"US","KS",NA
"882","156502",NA,NA,"HOUCHIN MEADOW",-86.14805556,37.13138889,"America/Chicago",774,"US","KY",NA
"883","420806",NA,NA,"KINGS POINT",-109.1033333,40.85972222,"America/Denver",5670,"US","UT",NA
"884","156001",NA,NA,"JACKSON",-83.31777778,37.59222222,"America/New_York",1388,"US","KY",NA
"885","140401",NA,NA,"KIRWIN",-99.19527778,39.66527778,"America/Chicago",1737,"US","KS",NA
"886","154401",NA,NA,"KOOMER",-83.63333333,37.76888889,"America/New_York",1300,"US","KY",NA
"887","159901",NA,NA,"KY-LBL",-88.06722222,36.77361111,"America/Chicago",567,"US","KY",NA
"888","142301",NA,NA,"POTAWATOMI",-95.85388889,39.34305556,"America/Chicago",1100,"US","KS",NA
"889","157002",NA,NA,"SOMERSET2",-84.615,37.05555556,"America/New_York",927,"US","KY",NA
"890","146501",NA,NA,"STAFFORD",-98.47944444,38.14277778,"America/Chicago",1773,"US","KS",NA
"891","145201",NA,NA,"TALLGRASS PRAIRIE",-96.56055556,38.435,"America/Chicago",1231,"US","KS",NA
"892","152001",NA,NA,"TRIANGLE MT.",-83.40833333,38.175,"America/New_York",1360,"US","KY",NA
"893","159801",NA,NA,"YELLOW CREEK",-83.7,36.6,"America/New_York",1178,"US","KY",NA
"894","422610",NA,NA,"LARB HOLLOW",-111.32,38.01583333,"America/Denver",8490,"US","UT",NA
"895","422807",NA,NA,"LAVA POINT RAWS",-113.0388889,37.39166667,"America/Denver",7890,"US","UT",NA
"896","168541",NA,NA,"BIG BRANCH MARSH",-89.9375,30.325,"America/Chicago",20,"US","LA",NA
"897","165101",NA,NA,"CAMERON PRAIRIE",-93.095,29.97222222,"America/Chicago",6,"US","LA",NA
"898","160401",NA,NA,"CANEY",-93.06666667,32.80416667,"America/Chicago",230,"US","LA",NA
"899","162502",NA,NA,"CATAHOULA",-92.46138889,31.50194444,"America/Chicago",230,"US","LA",NA
"900","162303",NA,NA,"DOVE FIELD",-92.98194444,31.03305556,"America/Chicago",350,"US","LA",NA
"901","162401",NA,NA,"EVANGELINE",-92.63138889,31.185,"America/Chicago",185,"US","LA",NA
"902","161902",NA,NA,"GUM SPRINGS",-92.76666667,31.9,"America/Chicago",300,"US","LA",NA
"903","161803",NA,NA,"NATCHITOCHES",-93.19194444,31.49111111,"America/Chicago",183,"US","LA",NA
"904","165103",NA,NA,"LACASSINE",-92.895,30.00138889,"America/Chicago",3,"US","LA",NA
"905","421905",NA,NA,"LOST CREEK",-111.8625,38.77083333,"America/Denver",7400,"US","UT",NA
"906","165102",NA,NA,"SABINE",-93.40138889,29.89,"America/Chicago",3,"US","LA",NA
"907","162302",NA,NA,"VERNON",-93.18694444,31.03305556,"America/Chicago",350,"US","LA",NA
"908","210801",NA,NA,"AGASSIZ",-95.87416667,48.30527778,"America/Chicago",1150,"US","MN",NA
"909","204201",NA,NA,"ALGER",-84.12277778,44.12916667,"America/Detroit",783,"US","MI",NA
"910","180303",NA,NA,"ANTIETAM NB",-77.75305556,39.48916667,"America/New_York",460,"US","MD",NA
"911","245412",NA,NA,"ANTELOPE",-112.5594444,44.68611111,"America/Denver",6070,"US","MT",NA
"912","242205",NA,NA,"ARMELLS",-108.8694444,47.58333333,"America/Denver",2820,"US","MT",NA
"913","232401",NA,NA,"ASHLAND",-92.25694444,38.81194444,"America/Chicago",859,"US","MO",NA
"914","231501",NA,NA,"ATLANTA",-92.52055556,39.86972222,"America/Chicago",840,"US","MO",NA
"915","202301",NA,NA,"ATLANTA",-84.16666667,45.03333333,"America/Detroit",825,"US","MI",NA
"916","238502",NA,NA,"AVA FTS",-92.86861111,36.64916667,"America/Chicago",1300,"US","MO",NA
"917","238602",NA,NA,"AVA FTS",-92.66,36.951944,"America/Chicago",1281,"US","MO",NA
"918","243903",NA,NA,"BADLAND COULEE",-107.1069444,46.71333333,"America/Denver",3050,"US","MT",NA
"919","203802",NA,NA,"BALDWIN",-85.85,43.87638889,"America/Detroit",795,"US","MI",NA
"920","243902",NA,NA,"BADGER PEAK",-106.5008333,45.64805556,"America/Denver",4340,"US","MT",NA
"921","210301",NA,NA,"BAUDETTE",-94.61722222,48.67027778,"America/Chicago",1083,"US","MN",NA
"922","240119",NA,NA,"BIG CREEK BALDY RAWS",-115.5680556,48.61805556,"America/Denver",4300,"US","MT",NA
"923","211502",NA,NA,"BADOURA",-94.72527778,46.86055556,"America/Chicago",1420,"US","MN",NA
"924","241601",NA,NA,"BADGER PASS",-113.0175,48.13333333,"America/Denver",6900,"US","MT",NA
"925","210901",NA,NA,"BEMIDJI",-94.92916667,47.50361111,"America/Chicago",1377,"US","MN",NA
"926","241901",NA,NA,"BENCHMARK",-112.8688889,47.48527778,"America/Denver",5350,"US","MT",NA
"927","225101",NA,NA,"BIENVILLE",-89.48916667,32.31472222,"America/Chicago",470,"US","MS",NA
"928","245107",NA,NA,"BIG HORN",-107.8977778,45.09583333,"America/Denver",7280,"US","MT",NA
"929","182002",NA,NA,"BLACKWATER NWR",-76.09305556,38.44583333,"America/New_York",8,"US","MD",NA
"930","227802",NA,NA,"BLACK CREEK",-89.03416667,30.84888889,"America/Chicago",275,"US","MS",NA
"931","240902",NA,NA,"BLUFF CREEK",-106.9455556,48.87194444,"America/Denver",2550,"US","MT",NA
"932","227701",NA,NA,"BOGUE CHITTO",-89.79555556,30.66194444,"America/Chicago",411,"US","MS",NA
"933","240226",NA,NA,"BOORMAN",-114.7166667,48.14972222,"America/Denver",3963,"US","MT",NA
"934","234801",NA,NA,"MO BOT",-90.26055556,38.61277778,"America/Chicago",510,"US","MO",NA
"935","245203",NA,NA,"BRADSHAW",-105.9333333,45.08333333,"America/Denver",3950,"US","MT",NA
"936","245409",NA,NA,"BRENNER",-113.2522222,44.93638889,"America/Denver",6610,"US","MT",NA
"937","212601",NA,NA,"BRAINERD",-94.12916667,46.39722222,"America/Chicago",1220,"US","MN",NA
"938","240302",NA,NA,"BROWNING",-113.0333333,48.55194444,"America/Denver",4374,"US","MT",NA
"939","240307",NA,NA,"BROWNING",-113.0133333,48.56166667,"America/Denver",4384,"US","MT",NA
"940","202010",NA,NA,"BEAR",-86.05083333,44.80194444,"America/Detroit",951,"US","MI",NA
"941","244002",NA,NA,"BIG SHEEP",-105.8158333,47.01583333,"America/Denver",3150,"US","MT",NA
"942","239004",NA,NA,"BIG SPRING",-91.01805556,36.975,"America/Chicago",632,"US","MO",NA
"943","213501",NA,NA,"BIG STONE NWR",-96.34166667,45.26111111,"America/Chicago",878,"US","MN",NA
"944","226102",NA,NA,"BUDE",-90.84611111,31.40861111,"America/Chicago",424,"US","MS",NA
"945","245506",NA,NA,"BURNT CREEK",-111.9608333,44.9475,"America/Denver",6954,"US","MT",NA
"946","244301",NA,NA,"CANNONBALL CREEK",-104.0625,46.49027778,"America/Denver",2935,"US","MT",NA
"947","191203",NA,NA,"CACO",-70.02416667,41.97555556,"America/New_York",140,"US","MA",NA
"948","237401",NA,NA,"CARR CREEK",-91.11806,37.180556,"America/Chicago",900,"US","MO",NA
"949","241210",NA,NA,"TROUT CREEK R.S",-115.6166667,47.86666667,"America/Denver",2350,"US","MT",NA
"950","421405",NA,NA,"MCCOOK",-109.15,39.38333333,"America/Denver",6700,"US","UT",NA
"951","181510",NA,NA,"CEDARVILLE",-76.81527778,38.65166667,"America/New_York",200,"US","MD",NA
"952","231301",NA,NA,"CHILLICOTHE",-93.485,39.76833333,"America/Chicago",780,"US","MO",NA
"953","241520",NA,NA,"CLEARWATER",-113.3330556,47.01361111,"America/Denver",3900,"US","MT",NA
"954","211604",NA,NA,"CASS LAKE",-94.6,47.38333333,"America/Chicago",1320,"US","MN",NA
"955","241502",NA,NA,"CONDON",-113.7172222,47.53583333,"America/Denver",3684,"US","MT",NA
"956","225502",NA,NA,"COPIAH",-90,31.94944444,"America/Chicago",400,"US","MS",NA
"957","236501",NA,NA,"COUNCIL BLUFF",-90.93388889,37.72222222,"America/Chicago",1322,"US","MO",NA
"958","226502",NA,NA,"COVINGTON",-89.50277778,31.74916667,"America/Chicago",290,"US","MS",NA
"959","228103",NA,NA,"CAMP KELLER",-88.98194444,30.52416667,"America/Chicago",132,"US","MS",NA
"960","214201",NA,NA,"CARLOS",-93.12388889,45.28722222,"America/Chicago",900,"US","MN",NA
"961","180302",NA,NA,"CATOCTIN MOUNTAIN",-77.49333333,39.65138889,"America/New_York",1485,"US","MD",NA
"962","211005",NA,NA,"CUTFOOT",-94.05416667,47.53638889,"America/Chicago",1330,"US","MN",NA
"963","240223",NA,NA,"CYCLONE",-114.3016667,48.71805556,"America/Denver",5300,"US","MT",NA
"964","245604",NA,NA,"BRIDGER",-108.9347222,45.18111111,"America/Denver",4220,"US","MT",NA
"965","241910",NA,NA,"DEARBORN",-111.9005556,47.13277778,"America/Denver",3518,"US","MT",NA
"966","242902",NA,NA,"DEER MT",-114.0552778,46.02777778,"America/Denver",7282,"US","MT",NA
"967","244803",NA,NA,"DERBY MT.",-109.8788889,45.57722222,"America/Denver",7200,"US","MT",NA
"968","212201",NA,NA,"DETROIT LAKES",-95.85,46.85,"America/Chicago",1385,"US","MN",NA
"969","201002",NA,NA,"DOE  LAKE",-86.71416667,46.25388889,"America/Detroit",815,"US","MI",NA
"970","239102",NA,NA,"DONIPHAN FTS",-90,36.62333333,"America/Chicago",467,"US","MO",NA
"971","240308",NA,NA,"DEEP CREEK",-113.1138889,48.35555556,"America/Denver",5340,"US","MT",NA
"972","223301",NA,NA,"DELTA",-90,32.81027778,"America/Chicago",93,"US","MS",NA
"973","242303",NA,NA,"DRY BLOOD CREEK",-108.3575,47.24361111,"America/Denver",3000,"US","MT",NA
"974","211004",NA,NA,"EFFIE",-93.64583333,47.78111111,"America/Chicago",1340,"US","MN",NA
"975","243303",NA,NA,"ELKHORN",-111.6966667,46.31472222,"America/Denver",6010,"US","MT",NA
"976","245303",NA,NA,"EKALAKA",-104.4630556,45.81027778,"America/Denver",3896,"US","MT",NA
"977","201205",NA,NA,"ELKHORN",-86.41667,45.933333,"America/Detroit",720,"US","MI",NA
"978","210509",NA,NA,"ELY  MN",-91.86666667,47.88333333,"America/Chicago",1470,"US","MN",NA
"979","237405",NA,NA,"EMINENCE",-91.37333333,37.18666667,"America/Chicago",1220,"US","MO",NA
"980","245501",NA,NA,"ENNIS",-111.7416667,45.34722222,"America/Denver",4939,"US","MT",NA
"981","240110",NA,NA,"EUREKA RANGER STAT",-115.0516667,48.88555556,"America/Denver",2532,"US","MT",NA
"982","203202",NA,NA,"MANTON",-85.39777778,44.4175,"America/Detroit",1000,"US","MI",NA
"983","236601",NA,NA,"FARMINGTON",-90.42833333,37.76166667,"America/Chicago",946,"US","MO",NA
"984","240225",NA,NA,"FIELDING",-113.4325,48.2775,"America/Denver",4600,"US","MT",NA
"985","241595",NA,NA,"FIRELAB FIRE RAWS",-114.0980556,46.92416667,"America/Denver",3178,"US","MT",NA
"986","244902",NA,NA,"FISHTAIL",-109.5719444,45.45694444,"America/Denver",4800,"US","MT",NA
"987","245201",NA,NA,"FORT HOWES",-106.1613889,45.29694444,"America/Denver",3380,"US","MT",NA
"988","244705",NA,NA,"MAIN BOULDER",-110.1972222,45.45833333,"America/Denver",4025,"US","MT",NA
"989","245415",NA,NA,"FRENCH CREEK",-112.9130556,45.33,"America/Denver",7422,"US","MT",NA
"990","240118",NA,NA,"FISHER",-115.3175,48.35194444,"America/Denver",2160,"US","MT",NA
"991","243206",NA,NA,"GALENA",-112.2444444,46.22083333,"America/Denver",6600,"US","MT",NA
"992","241909",NA,NA,"GATES PARK",-112.9375,47.79,"America/Denver",5400,"US","MT",NA
"993","243302",NA,NA,"GINGER",-111.5866667,46.32916667,"America/Denver",4370,"US","MT",NA
"994","242911",NA,NA,"GIRD",-113.9177778,46.19444444,"America/Denver",6950,"US","MT",NA
"995","241802",NA,NA,"GLEASON",-112.6680556,47.86777778,"America/Denver",5200,"US","MT",NA
"996","245411",NA,NA,"SQUAW CREEK",-113.3427778,45.77777778,"America/Denver",6290,"US","MT",NA
"997","210703",NA,NA,"GRAND PORTAGE",-89.78,47.95027778,"America/Chicago",1200,"US","MN",NA
"998","228204",NA,NA,"GRAND BAY",-88.4275,30.42833333,"America/Chicago",15,"US","MS",NA
"999","227601",NA,NA,"GREENE",-88.6075,31.17416667,"America/Chicago",156,"US","MS",NA
"1000","202801",NA,NA,"GRAYLING",-84.70916667,44.71888889,"America/Detroit",1000,"US","MI",NA
"1001","180201",NA,NA,"GREEN RIDGE",-78.42222222,39.6875,"America/New_York",1090,"US","MD",NA
"1002","200703",NA,NA,"GWINN",-87.47416667,46.28944444,"America/Detroit",1225,"US","MI",NA
"1003","221502",NA,NA,"HIGHWAY 41",-88.86472222,34.09027778,"America/Chicago",320,"US","MS",NA
